ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM
165423,8,5,0,8,SIM,PROSPECT ,M,04.07.1935 00:00:00,
198940,0,3,0,0,NAO,PROSPECT ,M,,
239598,0,7,5,10,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
111272,0,14,24,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
331749,0,10,9,0,NAO,PROSPECT ,M,24.11.1980 00:00:00,
66343,0,1,1,0,NAO,PROSPECT ,F,,
162803,9,22,14,30,NAO,PROSPECT ,M,,DE 2SM ATE 3SM
86294,0,2,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
222626,0,2,2,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
96327,0,5,5,1,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
70478,0,1,0,0,NAO,PROSPECT ,M,19.04.1960 00:00:00,DE 3SM ATE 4SM
156084,0,19,33,6,NAO,PROSPECT ,F,09.10.1970 00:00:00,
205208,0,2,1,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
90467,0,1,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
352490,0,42,187,196,SIM,PROSPECT ,M,,
308040,1,1,0,1,NAO,PROSPECT ,F,,
271372,0,3,0,1,NAO,PROSPECT ,M,,
152759,5,4,0,14,SIM,PROSPECT ,M,,
70389,0,2,0,6,SIM,PROSPECT ,M,,
47595,0,2,2,0,NAO,PROSPECT ,M,,
159917,6,6,10,2,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
116604,3,26,0,109,SIM,PROSPECT ,M,,DE 14SM ATE 25SM
316040,2,3,6,2,NAO,PROSPECT ,M,,
359263,0,1,1,0,NAO,PROSPECT ,F,,
330755,141,35,0,223,SIM,PROSPECT ,I,01.07.1955 00:00:00,DE 4SM ATE 8SM
171669,13,17,13,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
99427,0,2,2,0,NAO,PROSPECT ,F,,
148382,0,2,0,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
180378,0,6,4,0,NAO,PROSPECT ,M,17.11.1986 00:00:00,
65246,0,11,11,0,NAO,PROSPECT ,F,,
341826,0,2,1,1,NAO,PROSPECT ,M,,
331689,24,18,16,2,NAO,PROSPECT ,M,,
154342,2,13,0,32,SIM,PROSPECT ,M,,
117618,9,5,0,20,SIM,PROSPECT ,I,,DE 3SM ATE 4SM
36036,0,1,1,0,NAO,PROSPECT ,F,,
352112,76,23,14,4,NAO,PROSPECT ,M,14.12.1966 00:00:00,DE 14SM ATE 25SM
24074,0,4,3,0,NAO,PROSPECT ,M,,
62983,1,1,0,0,NAO,PROSPECT ,M,,
361813,0,9,10,0,NAO,PROSPECT ,F,,
134593,5,9,7,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
32975,7,8,7,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
28029,7,7,0,20,SIM,PROSPECT ,M,22.10.1958 00:00:00,DE 8SM ATE 14SM
80718,0,10,2,9,NAO,PROSPECT ,M,,
166620,38,14,10,10,NAO,PROSPECT ,M,,
267146,0,24,39,0,NAO,PROSPECT ,M,,
45615,0,3,4,0,NAO,PROSPECT ,F,,
79469,1,1,0,1,SIM,PROSPECT ,F,,
102117,57,55,76,329,SIM,PROSPECT ,M,,
69868,0,1,0,0,NAO,PROSPECT ,M,,
330620,0,2,1,0,NAO,PROSPECT ,M,,
30896,7,19,0,95,SIM,PROSPECT ,M,,
49258,10,15,13,1,NAO,PROSPECT ,M,,
191479,2,4,6,0,NAO,PROSPECT ,M,30.11.1976 00:00:00,DE 3SM ATE 4SM
62967,1,8,9,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
85045,0,2,2,0,NAO,PROSPECT ,M,06.05.1984 00:00:00,
326964,0,53,109,310,SIM,PROSPECT ,F,,
166478,3,10,2,30,SIM,PROSPECT ,M,15.01.1991 00:00:00,DE 3SM ATE 4SM
214693,0,3,3,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
134997,59,22,0,142,SIM,PROSPECT ,F,,
18668,30,42,0,204,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
116885,0,20,23,0,NAO,PROSPECT ,M,,
174374,0,2,2,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
70034,7,5,3,10,NAO,PROSPECT ,M,22.04.1957 00:00:00,DE 14SM ATE 25SM
63215,14,56,0,258,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
152007,0,14,13,0,NAO,PROSPECT ,M,,
116434,0,24,38,0,NAO,PROSPECT ,F,22.07.1939 00:00:00,DE 8SM ATE 14SM
204161,4,23,29,0,NAO,PROSPECT ,M,,ACIMA DE 25SM
194220,0,37,178,62,NAO,PROSPECT ,M,03.01.0001 00:00:00,
224196,0,1,0,0,NAO,PROSPECT ,M,10.06.1977 00:00:00,DE 4SM ATE 8SM
115770,2,3,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
76071,0,1,3,0,NAO,PROSPECT ,F,,
55182,9,9,7,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
149870,18,29,0,111,SIM,PROSPECT ,M,,
159050,14,50,19,325,SIM,PROSPECT ,M,,
252664,0,23,13,0,NAO,PROSPECT ,M,01.12.1952 00:00:00,DE 4SM ATE 8SM
7473,0,51,102,106,NAO,PROSPECT ,M,01.05.1961 00:00:00,DE 4SM ATE 8SM
256577,0,1,1,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
240457,3,5,7,0,NAO,PROSPECT ,M,,
302509,1,2,3,0,NAO,PROSPECT ,F,,
170970,0,1,0,0,NAO,PROSPECT ,F,,
294506,0,4,4,0,NAO,PROSPECT ,F,,DE 2SM ATE 3SM
269216,0,1,1,0,NAO,PROSPECT ,F,20.08.1976 00:00:00,DE 8SM ATE 14SM
334453,28,17,6,29,SIM,PROSPECT ,M,28.07.1989 00:00:00,
344113,5,2,1,0,NAO,PROSPECT ,M,12.07.1982 00:00:00,
297448,0,1,1,0,NAO,PROSPECT ,F,,
60513,9,18,0,32,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
25038,0,15,0,25,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
317266,1,1,0,3,SIM,PROSPECT ,M,,DE 14SM ATE 25SM
324421,0,11,6,0,NAO,PROSPECT ,M,06.05.1964 00:00:00,DE 4SM ATE 8SM
283764,0,2,2,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
146841,2,6,7,0,NAO,PROSPECT ,I,,DE 3SM ATE 4SM
120546,1,9,10,0,NAO,PROSPECT ,M,,DE 14SM ATE 25SM
317141,0,3,6,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
212905,4,14,24,4,NAO,PROSPECT ,F,,
293924,1,4,3,1,NAO,PROSPECT ,M,,
290305,0,2,2,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
269723,0,60,334,206,SIM,PROSPECT ,F,25.03.1972 00:00:00,DE 8SM ATE 14SM
100063,0,2,2,1,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
45236,0,1,1,0,NAO,PROSPECT ,M,17.07.1977 00:00:00,ACIMA DE 25SM
351007,9,10,11,3,NAO,PROSPECT ,M,30.09.1993 00:00:00,
98054,0,13,6,0,NAO,PROSPECT ,F,19.09.1989 00:00:00,ACIMA DE 25SM
197080,6,3,4,0,NAO,PROSPECT ,M,08.02.1997 00:00:00,
159880,31,29,16,0,NAO,PROSPECT ,I,,
261271,0,38,58,0,NAO,PROSPECT ,M,13.07.1974 00:00:00,DE 2SM ATE 3SM
81960,1,12,17,0,NAO,PROSPECT ,F,08.02.1975 00:00:00,
361990,0,1,0,0,NAO,PROSPECT ,M,,
364918,0,1,2,0,NAO,PROSPECT ,F,,
176949,0,21,36,0,NAO,PROSPECT ,M,07.02.1981 00:00:00,DE 14SM ATE 25SM
336178,21,15,0,62,SIM,PROSPECT ,M,,
337773,0,4,3,0,NAO,PROSPECT ,F,,
62883,15,14,6,1,NAO,PROSPECT ,F,,
22705,1,10,2,0,NAO,PROSPECT ,M,23.05.1944 00:00:00,
241284,123,56,0,1346,SIM,PROSPECT ,M,,
56780,3,20,32,1,NAO,PROSPECT ,M,,
84950,0,1,1,0,NAO,PROSPECT ,M,21.11.1961 00:00:00,DE 4SM ATE 8SM
317322,4,3,4,0,NAO,PROSPECT ,F,,
78473,24,10,3,20,SIM,PROSPECT ,M,04.08.1961 00:00:00,DE 4SM ATE 8SM
309649,0,4,3,0,NAO,PROSPECT ,I,,
142340,6,31,10,85,NAO,PROSPECT ,M,,
62344,0,1,1,0,NAO,PROSPECT ,M,,
147695,1,12,16,0,NAO,PROSPECT ,F,07.01.1986 00:00:00,DE 4SM ATE 8SM
102208,4,16,8,3,NAO,PROSPECT ,M,,
176147,0,1,0,0,NAO,PROSPECT ,M,,
270869,0,13,2,0,NAO,PROSPECT ,F,,
246419,0,1,1,0,NAO,PROSPECT ,M,,
321640,0,13,7,0,NAO,PROSPECT ,M,,DE 2SM ATE 3SM
42767,0,4,1,3,NAO,PROSPECT ,M,,
208369,0,1,0,1,NAO,PROSPECT ,F,,
261078,38,24,1,264,SIM,PROSPECT ,M,,
196874,0,9,3,0,NAO,PROSPECT ,F,,
62162,6,12,0,47,SIM,PROSPECT ,M,28.06.1990 00:00:00,DE 3SM ATE 4SM
128581,4,9,18,0,NAO,PROSPECT ,F,,
236395,0,8,8,0,NAO,PROSPECT ,M,25.05.1982 00:00:00,DE 3SM ATE 4SM
241744,3,2,4,4,SIM,PROSPECT ,F,,
182365,0,1,1,0,NAO,PROSPECT ,F,14.03.1974 00:00:00,DE 3SM ATE 4SM
33455,1,16,16,4,SIM,PROSPECT ,M,,
236024,0,9,7,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
141804,0,3,0,4,NAO,PROSPECT ,M,09.01.1982 00:00:00,
266071,40,27,17,0,NAO,PROSPECT ,M,,
282681,0,1,0,1,NAO,PROSPECT ,M,,
348423,1,6,0,34,SIM,PROSPECT ,M,,
283944,0,1,1,0,NAO,PROSPECT ,M,,
118852,8,9,0,11,SIM,PROSPECT ,M,24.03.1984 00:00:00,DE 4SM ATE 8SM
30218,4,20,11,2,NAO,PROSPECT ,M,,
285767,0,1,1,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
202404,0,1,1,0,NAO,PROSPECT ,F,,
124470,9,1,4,0,NAO,PROSPECT ,F,21.07.1984 00:00:00,DE 4SM ATE 8SM
152518,157,39,22,87,NAO,PROSPECT ,M,,
33413,0,1,1,0,NAO,PROSPECT ,M,14.03.1986 00:00:00,DE 3SM ATE 4SM
194429,512,59,30,407,NAO,PROSPECT ,F,,DE 14SM ATE 25SM
62498,14,24,16,19,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
39172,0,1,1,0,NAO,PROSPECT ,F,,
174477,0,1,0,0,NAO,PROSPECT ,M,,
96825,0,3,2,1,NAO,PROSPECT ,M,,
139101,0,23,30,52,SIM,PROSPECT ,F,,
353117,5,10,3,16,SIM,PROSPECT ,M,,
89470,0,7,3,0,NAO,PROSPECT ,F,,
356836,22,34,0,99,SIM,PROSPECT ,M,,
72139,6,10,6,13,SIM,PROSPECT ,F,,DE 3SM ATE 4SM
10357,0,22,6,56,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
166232,0,1,1,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
101532,5,5,0,17,SIM,PROSPECT ,M,,
83228,0,2,4,0,NAO,PROSPECT ,M,,
16926,3,19,0,64,SIM,PROSPECT ,M,,
9801,0,2,0,0,NAO,PROSPECT ,F,,
237499,0,1,0,0,NAO,PROSPECT ,M,23.03.1961 00:00:00,
87256,0,2,1,0,NAO,PROSPECT ,M,,
175300,6,7,0,22,SIM,PROSPECT ,M,13.01.1978 00:00:00,
64073,2,22,0,84,SIM,PROSPECT ,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
126523,0,7,7,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
245779,0,15,21,2,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
16832,0,3,4,0,NAO,PROSPECT ,M,,
189186,7,7,0,23,SIM,PROSPECT ,M,,DE 8SM ATE 14SM
194292,3,15,20,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
229515,6,8,6,1,NAO,PROSPECT ,M,24.11.1997 00:00:00,DE 3SM ATE 4SM
288025,0,44,3,1,NAO,PROSPECT ,F,04.02.1967 00:00:00,DE 4SM ATE 8SM
80625,0,3,5,0,NAO,PROSPECT ,M,26.03.1964 00:00:00,
175582,0,1,0,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
123102,2,2,0,0,NAO,PROSPECT ,M,08.12.1937 00:00:00,DE 3SM ATE 4SM
338783,0,12,27,0,NAO,PROSPECT ,F,05.11.1957 00:00:00,DE 3SM ATE 4SM
56193,0,1,1,0,NAO,PROSPECT ,F,,
76693,3,7,7,0,NAO,PROSPECT ,M,,DE 14SM ATE 25SM
26486,1,9,9,1,NAO,PROSPECT ,M,,
45059,0,1,0,0,NAO,PROSPECT ,F,,
319167,5,17,0,91,SIM,PROSPECT ,M,15.08.1986 00:00:00,DE 14SM ATE 25SM
16703,0,40,156,138,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
310580,0,1,1,0,NAO,PROSPECT ,M,,
126180,0,3,2,0,NAO,PROSPECT ,F,05.01.1966 00:00:00,
159669,2,10,4,23,SIM,PROSPECT ,M,03.12.1988 00:00:00,
239580,0,2,1,0,NAO,PROSPECT ,M,,
266036,0,1,1,0,NAO,PROSPECT ,M,,
233354,0,4,3,0,NAO,PROSPECT ,F,,
316632,0,6,6,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
58639,0,6,3,0,NAO,PROSPECT ,M,,
271417,5,10,10,1,NAO,PROSPECT ,M,07.07.1981 00:00:00,
339054,0,17,7,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
75939,0,29,34,11,NAO,PROSPECT ,M,,
20609,0,5,6,0,NAO,PROSPECT ,F,,
303407,0,12,7,8,NAO,PROSPECT ,M,30.07.1993 00:00:00,DE 14SM ATE 25SM
112401,0,6,2,0,NAO,PROSPECT ,F,,
263644,0,3,4,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
78293,8,11,0,29,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
194831,60,36,0,322,SIM,PROSPECT ,M,,
118453,0,2,2,0,NAO,PROSPECT ,M,,
256785,2,3,0,8,SIM,PROSPECT ,F,,
183786,0,8,0,11,NAO,PROSPECT ,M,,DE 2SM ATE 3SM
92513,0,2,2,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
197442,0,1,1,0,NAO,PROSPECT ,M,,
367571,0,2,1,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
133123,0,1,1,0,NAO,PROSPECT ,F,03.12.1991 00:00:00,DE 3SM ATE 4SM
239702,11,13,7,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
218028,5,2,0,27,SIM,PROSPECT ,F,22.08.1961 00:00:00,
356440,4,17,8,27,NAO,PROSPECT ,M,08.05.1973 00:00:00,DE 2SM ATE 3SM
184930,0,1,0,0,NAO,PROSPECT ,M,,
338508,0,4,3,0,NAO,PROSPECT ,M,25.07.1981 00:00:00,
46750,0,4,3,0,NAO,PROSPECT ,F,,
296975,6,16,22,0,NAO,PROSPECT ,F,,DE 14SM ATE 25SM
112713,26,21,21,0,NAO,PROSPECT ,M,,
189207,0,1,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
35141,0,6,6,0,NAO,PROSPECT ,F,,
166716,18,15,0,88,SIM,PROSPECT ,I,,
69408,0,1,2,0,NAO,PROSPECT ,F,,
311694,2,3,8,0,NAO,PROSPECT ,M,,DE 14SM ATE 25SM
72748,0,7,2,6,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
134636,9,10,10,10,NAO,PROSPECT ,F,,DE 14SM ATE 25SM
76541,0,1,1,0,NAO,PROSPECT ,F,27.09.1984 00:00:00,DE 4SM ATE 8SM
325918,9,11,0,31,SIM,PROSPECT ,M,,
223989,10,5,0,33,SIM,PROSPECT ,I,,
235391,0,2,2,0,NAO,PROSPECT ,F,,
136095,4,12,9,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
185237,0,1,0,0,NAO,PROSPECT ,I,,DE 4SM ATE 8SM
227626,0,1,1,0,NAO,PROSPECT ,M,,
137889,0,1,1,0,NAO,PROSPECT ,M,15.12.1995 00:00:00,
218666,0,2,1,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
91676,11,48,0,228,SIM,PROSPECT ,M,,
223543,45,22,0,83,SIM,PROSPECT ,F,,DE 4SM ATE 8SM
9605,0,1,1,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
326794,0,5,6,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
257059,0,4,2,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
251425,1,17,0,241,SIM,PROSPECT ,M,,
114098,0,34,164,1,NAO,PROSPECT ,M,11.12.1984 00:00:00,DE 3SM ATE 4SM
341321,2,13,0,45,SIM,PROSPECT ,I,,
239660,0,4,3,0,NAO,PROSPECT ,F,05.05.1978 00:00:00,DE 4SM ATE 8SM
106155,0,25,164,2,SIM,PROSPECT ,M,,
132548,0,2,2,0,NAO,PROSPECT ,M,18.01.1990 00:00:00,DE 3SM ATE 4SM
79645,0,2,0,0,NAO,PROSPECT ,M,,
204670,0,2,3,0,NAO,PROSPECT ,F,,
220770,11,20,30,0,NAO,PROSPECT ,M,,
12067,0,1,1,0,NAO,PROSPECT ,F,,
75675,2,2,1,0,NAO,PROSPECT ,F,28.07.1964 00:00:00,
348854,0,20,5,23,NAO,PROSPECT ,M,,
241259,10,21,1,181,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
296366,8,9,0,27,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
297960,0,5,4,1,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
297161,2,10,11,0,NAO,PROSPECT ,I,12.01.1972 00:00:00,
118426,0,27,103,45,NAO,PROSPECT ,M,07.07.1973 00:00:00,DE 8SM ATE 14SM
363322,33,46,7,248,SIM,PROSPECT ,F,,
204983,1,2,1,0,NAO,PROSPECT ,F,01.12.1971 00:00:00,DE 4SM ATE 8SM
269163,0,3,4,0,NAO,PROSPECT ,F,,
206691,0,2,2,0,NAO,PROSPECT ,F,,
17573,6,11,12,0,NAO,PROSPECT ,F,02.08.1972 00:00:00,DE 4SM ATE 8SM
220863,0,1,0,0,NAO,PROSPECT ,M,,
12385,0,1,1,0,NAO,PROSPECT ,F,,
308280,0,1,3,0,NAO,PROSPECT ,F,,
55269,0,1,1,0,NAO,PROSPECT ,F,,
20901,0,16,9,0,NAO,PROSPECT ,M,,
240951,70,58,52,147,NAO,PROSPECT ,F,31.10.1988 00:00:00,DE 4SM ATE 8SM
126600,3,28,39,134,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
293954,0,1,2,0,NAO,PROSPECT ,M,,
70677,4,2,0,2,SIM,PROSPECT ,M,,DE 14SM ATE 25SM
226098,1,5,3,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
244579,0,4,5,1,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
276543,0,40,32,199,SIM,PROSPECT ,M,,
35700,0,4,0,3,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
104199,1,3,3,0,NAO,PROSPECT ,F,,
4502,36,19,0,147,SIM,PROSPECT ,M,21.02.1948 00:00:00,DE 4SM ATE 8SM
198394,0,1,0,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
30682,0,8,2,0,NAO,PROSPECT ,F,,
263896,2,31,17,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
137968,0,43,126,6,NAO,PROSPECT ,F,01.04.1956 00:00:00,DE 4SM ATE 8SM
52359,22,14,7,9,NAO,PROSPECT ,F,13.12.1987 00:00:00,DE 3SM ATE 4SM
184773,0,3,1,0,NAO,PROSPECT ,M,,
31558,0,19,7,0,NAO,PROSPECT ,M,,
240478,5,13,0,21,SIM,PROSPECT ,M,,
369403,1,12,8,0,NAO,PROSPECT ,M,21.09.1987 00:00:00,
118784,0,3,0,6,SIM,PROSPECT ,M,17.09.1969 00:00:00,
25906,3,2,0,7,SIM,PROSPECT ,F,,DE 8SM ATE 14SM
66836,2,12,21,1,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
161831,0,2,4,0,NAO,PROSPECT ,M,,
323634,14,21,7,177,SIM,PROSPECT ,M,,DE 8SM ATE 14SM
209677,0,3,3,2,NAO,PROSPECT ,M,,
362458,1,3,0,12,SIM,PROSPECT ,M,,
133862,0,2,2,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
221005,0,3,2,1,NAO,PROSPECT ,F,13.11.1956 00:00:00,DE 8SM ATE 14SM
365521,3,6,6,5,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
299015,0,7,8,0,NAO,PROSPECT ,F,02.10.1965 00:00:00,
198418,0,2,1,0,NAO,PROSPECT ,M,,
216853,0,4,4,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
260333,0,2,4,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
234435,0,5,4,0,NAO,PROSPECT ,F,,
281781,31,30,57,0,NAO,PROSPECT ,F,06.10.1986 00:00:00,DE 4SM ATE 8SM
66687,0,1,1,1,NAO,PROSPECT ,M,09.02.1991 00:00:00,ATE 1SM
300873,0,1,1,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
88195,0,2,2,0,NAO,PROSPECT ,F,,
202227,0,21,25,0,NAO,PROSPECT ,F,05.08.1987 00:00:00,DE 8SM ATE 14SM
278628,0,6,2,0,NAO,PROSPECT ,M,,
351365,0,5,5,0,NAO,PROSPECT ,M,04.05.1981 00:00:00,DE 3SM ATE 4SM
105313,2,2,4,0,NAO,PROSPECT ,F,,
270035,13,28,21,1,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
187411,0,15,10,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
113017,2,6,4,0,NAO,PROSPECT ,F,,DE 14SM ATE 25SM
86147,0,28,3,0,NAO,PROSPECT ,F,,
363730,0,37,69,10,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
67805,5,8,20,0,NAO,PROSPECT ,F,,
198525,20,14,0,23,SIM,PROSPECT ,M,,
152803,0,7,5,0,NAO,PROSPECT ,F,29.09.1991 00:00:00,DE 3SM ATE 4SM
114455,0,60,675,496,NAO,PROSPECT ,F,22.10.1958 00:00:00,DE 3SM ATE 4SM
349368,1,1,0,2,SIM,PROSPECT ,M,,
192297,0,6,6,0,NAO,PROSPECT ,M,,
191436,0,5,6,0,NAO,PROSPECT ,M,,
273632,0,14,6,2,NAO,PROSPECT ,F,,
207857,0,1,1,0,NAO,PROSPECT ,M,,
158987,0,2,1,1,SIM,PROSPECT ,F,29.12.1983 00:00:00,DE 8SM ATE 14SM
708,0,2,3,0,NAO,PROSPECT ,M,,
244875,2,2,4,0,NAO,PROSPECT ,M,,
347052,1,13,17,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
285547,0,2,0,1,NAO,PROSPECT ,M,,DE 14SM ATE 25SM
133356,0,5,7,0,NAO,PROSPECT ,F,22.06.1980 00:00:00,DE 8SM ATE 14SM
40075,4,5,0,3,SIM,PROSPECT ,M,,
327502,0,3,3,0,NAO,PROSPECT ,F,,
53681,15,18,14,0,NAO,PROSPECT ,M,09.12.1984 00:00:00,
152034,0,1,0,0,NAO,PROSPECT ,M,,
22103,8,9,5,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
301440,0,2,2,0,NAO,PROSPECT ,F,,
130133,0,3,4,0,NAO,PROSPECT ,I,,
233340,0,1,1,0,NAO,PROSPECT ,F,,
8347,0,5,3,0,NAO,PROSPECT ,F,,
39463,0,7,5,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
98629,4,6,9,0,NAO,PROSPECT ,I,08.11.1987 00:00:00,DE 4SM ATE 8SM
71597,30,13,0,90,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
113943,13,28,0,189,SIM,PROSPECT ,M,,
128696,24,19,24,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
41429,1,18,22,0,NAO,PROSPECT ,M,,
264995,0,1,1,0,NAO,PROSPECT ,I,,
224600,4,6,6,0,NAO,PROSPECT ,F,,
51780,0,3,5,2,NAO,PROSPECT ,I,,
333017,0,1,1,0,NAO,PROSPECT ,F,,
298284,28,25,20,28,SIM,PROSPECT ,M,,
14071,0,5,3,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
203135,0,1,1,0,NAO,PROSPECT ,F,,
158852,0,4,2,0,NAO,PROSPECT ,F,19.08.1985 00:00:00,DE 2SM ATE 3SM
185895,0,4,2,0,NAO,PROSPECT ,F,,
121950,0,6,7,0,NAO,PROSPECT ,F,,
183390,0,4,3,0,NAO,PROSPECT ,M,22.08.1088 00:00:00,DE 3SM ATE 4SM
91125,4,5,4,0,NAO,PROSPECT ,F,01.11.1985 00:00:00,DE 3SM ATE 4SM
134060,0,1,1,0,NAO,PROSPECT ,F,,
205942,0,7,8,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
47415,0,4,4,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
329186,0,1,1,0,NAO,PROSPECT ,F,,
357426,4,7,11,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
126293,0,1,1,0,NAO,PROSPECT ,M,,DE 2SM ATE 3SM
11260,0,12,13,0,NAO,PROSPECT ,M,,
69365,31,24,0,44,SIM,PROSPECT ,F,11.07.1986 00:00:00,
82053,0,2,0,0,NAO,PROSPECT ,M,,
337423,0,5,5,0,NAO,PROSPECT ,F,,DE 14SM ATE 25SM
91233,1,3,0,8,SIM,PROSPECT ,M,,
165958,0,3,2,0,NAO,PROSPECT ,F,07.06.1992 00:00:00,DE 3SM ATE 4SM
80090,18,26,0,145,SIM,PROSPECT ,M,,DE 8SM ATE 14SM
129335,0,11,22,0,NAO,PROSPECT ,M,,
45440,15,51,0,221,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
258727,0,1,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
100446,0,8,6,1,NAO,PROSPECT ,M,,
311932,15,2,1,0,NAO,PROSPECT ,M,,DE 14SM ATE 25SM
222758,0,1,1,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
289689,1,4,0,18,SIM,PROSPECT ,F,21.03.1949 00:00:00,DE 3SM ATE 4SM
342096,0,3,4,0,NAO,PROSPECT ,M,,
69636,0,3,3,0,NAO,PROSPECT ,M,,
23955,0,3,0,2,NAO,PROSPECT ,M,21.03.1965 00:00:00,DE 2SM ATE 3SM
265081,1,4,3,2,NAO,PROSPECT ,M,,
11702,0,1,2,0,NAO,PROSPECT ,F,14.06.1974 00:00:00,DE 2SM ATE 3SM
24190,0,3,3,0,NAO,PROSPECT ,F,,
325698,0,1,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
362926,0,3,5,0,NAO,PROSPECT ,F,,
71087,25,22,14,2,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
265899,24,40,0,265,SIM,PROSPECT ,M,,
195120,2,5,1,4,SIM,PROSPECT ,M,,
244478,0,15,8,0,NAO,PROSPECT ,M,,
5291,0,11,13,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
19751,0,15,17,0,NAO,PROSPECT ,M,,
